"State","Year","Week","Predicted_Deaths"
"Oklahoma",2023,22,729.491160135378
"Oklahoma",2023,23,751.559415181275
"Oklahoma",2023,24,761.144336898589
"Oklahoma",2023,25,768.043834568898
"Oklahoma",2023,26,743.183152728079
"Oklahoma",2023,27,741.366430593387
"Oklahoma",2023,28,777.599403192806
"Oklahoma",2023,29,744.519918984403
"Oklahoma",2023,30,749.733379823899
"Oklahoma",2023,31,738.890169773897
"Oklahoma",2023,32,754.378269052297
"Oklahoma",2023,33,744.121508760777
"Oklahoma",2023,34,732.165233199165
"Oklahoma",2023,35,780.755058190662
"Oklahoma",2023,36,743.196058211625
"Oklahoma",2023,37,756.562260301702
"Oklahoma",2023,38,763.160023187914
"Oklahoma",2023,39,744.417273693663
"Oklahoma",2023,40,747.902730027205
"Oklahoma",2023,41,742.876570273052
"Oklahoma",2023,42,818.570454833979
"Oklahoma",2023,43,745.90758952912
"Oklahoma",2023,44,778.781000458478
"Oklahoma",2023,45,836.883513967433
"Oklahoma",2023,46,840.925074484303
"Oklahoma",2023,47,819.720534230557
"Oklahoma",2023,48,817.055669193503
"Oklahoma",2023,49,812.868967446933
"Oklahoma",2023,50,838.744567223368
"Oklahoma",2023,51,835.929451142078
"Oklahoma",2023,52,814.115488132483
"Oregon",2020,1,773.954980910057
"Oregon",2020,2,808.314846943234
"Oregon",2020,3,772.96072412688
"Oregon",2020,4,732.229518439765
"Oregon",2020,5,703.454131386901
"Oregon",2020,6,739.698278866428
"Oregon",2020,7,716.29700195287
"Oregon",2020,8,761.199342961059
"Oregon",2020,9,743.496576315017
"Oregon",2020,10,763.696150677165
"Oregon",2020,11,800.60274806388
"Oregon",2020,12,766.944554535217
"Oregon",2020,13,772.097427590723
"Oregon",2020,14,774.598491685354
"Oregon",2020,15,729.955195481533
"Oregon",2020,16,734.396789133944
"Oregon",2020,17,703.203599339585
"Oregon",2020,18,686.751364740859
"Oregon",2020,19,700.840510975618
"Oregon",2020,20,709.84902373267
"Oregon",2020,21,711.492319936491
"Oregon",2020,22,709.698278866428
"Oregon",2020,23,688.49870450428
"Oregon",2020,24,701.35647239509
"Oregon",2020,25,729.044341716291
"Oregon",2020,26,685.001896788175
"Oregon",2020,27,667.250300646228
"Oregon",2020,28,705.899981417838
"Oregon",2020,29,664.246044267701
"Oregon",2020,30,669.895725039312
"Oregon",2020,31,681.203599339585
"Oregon",2020,32,671.05072628408
"Oregon",2020,33,681.950939103006
"Oregon",2020,34,666.452003197638
"Oregon",2020,35,668.999768598912
"Oregon",2020,36,667.842639164881
"Oregon",2020,37,677.995512220386
"Oregon",2020,38,672.700407055691
"Oregon",2020,39,715.598491685354
"Oregon",2020,40,726.146257086628
"Oregon",2020,41,702.201471150322
"Oregon",2020,42,728.195086582533
"Oregon",2020,43,732.345831448775
"Oregon",2020,44,690.842639164881
"Oregon",2020,45,748.846895543407
"Oregon",2020,46,739.844767354144
"Oregon",2020,47,732.855408300459
"Oregon",2020,48,733.097427590722
"Oregon",2020,49,747.006153166701
"Oregon",2020,50,740.443490440586
"Oregon",2020,51,754.250300646228
"Oregon",2020,52,747.350087827301
"Oregon",2021,1,776.924055204732
"Oregon",2021,2,810.671836820365
"Oregon",2021,3,784.479235142652
"Oregon",2021,4,740.026192136775
"Oregon",2021,5,707.098747671588
"Oregon",2021,6,754.485663042305
"Oregon",2021,7,733.515535486824
"Oregon",2021,8,773.960769338538
"Oregon",2021,9,761.525492968331
"Oregon",2021,10,782.535450449838
"Oregon",2021,11,806.881109486485
"Oregon",2021,12,788.822791005488
"Oregon",2021,13,788.505578005318
"Oregon",2021,14,788.980684301551
"Oregon",2021,15,731.573853967822
"Oregon",2021,16,752.020514227578
"Oregon",2021,17,707.861194523472
"Oregon",2021,18,695.663471301381
"Oregon",2021,19,730.417387079801
"Oregon",2021,20,723.218237449668
"Oregon",2021,21,737.625067783398
"Oregon",2021,22,724.485663042305
"Oregon",2021,23,702.475705560798
"Oregon",2021,24,700.543981523302
"Oregon",2021,25,751.327769746241
"Oregon",2021,26,692.901024449498
"Oregon",2021,27,678.188365005148
"Oregon",2021,28,717.445833116278
"Oregon",2021,29,683.287939820214
"Oregon",2021,30,689.545407931344
"Oregon",2021,31,685.861194523471
"Oregon",2021,32,681.178407523641
"Oregon",2021,33,691.673428782888
"Oregon",2021,34,674.148535079122
"Oregon",2021,35,680.950811857031
"Oregon",2021,36,693.367599672267
"Oregon",2021,37,698.050386672098
"Oregon",2021,38,683.435875634771
"Oregon",2021,39,729.980684301551
"Oregon",2021,40,744.782961079461
"Oregon",2021,41,710.910981931005
"Oregon",2021,42,749.060344153604
"Oregon",2021,43,751.792918560968
"Oregon",2021,44,716.367599672267
"Oregon",2021,45,766.268024857201
"Oregon",2021,46,761.317812264734
"Oregon",2021,47,734.068875227068
"Oregon",2021,48,749.505578005318
"Oregon",2021,49,746.801449634432
"Oregon",2021,50,764.347684709254
"Oregon",2021,51,765.188365005148
"Oregon",2021,52,758.693343745901
"Oregon",2022,1,790.689339803775
"Oregon",2022,2,824.712624538877
"Oregon",2022,3,794.39636347623
"Oregon",2022,4,751.618543302507
"Oregon",2022,5,720.559966491065
"Oregon",2022,6,762.931450614797
"Oregon",2022,7,740.867047150884
"Oregon",2022,8,783.318453501391
"Oregon",2022,9,768.512245996246
"Oregon",2022,10,789.157444841608
"Oregon",2022,11,819.156862738493
"Oregon",2022,12,794.076940511717
"Oregon",2022,13,796.221848305522
"Oregon",2022,14,797.608851192116
"Oregon",2022,15,745.94696937766
"Oregon",2022,16,759.189646573565
"Oregon",2022,17,720.866465047768
"Oregon",2022,18,706.75375898592
"Oregon",2022,19,732.206329542659
"Oregon",2022,20,732.302352635413
"Oregon",2022,21,740.964234449869
"Oregon",2022,22,732.931450614797
"Oregon",2022,23,711.286251769435
"Oregon",2022,24,716.011372841573
"Oregon",2022,25,756.399539934398
"Oregon",2022,26,704.447260429217
"Oregon",2022,27,688.366756099326
"Oregon",2022,28,727.350655233348
"Oregon",2022,29,689.818744552949
"Oregon",2022,30,695.802643686971
"Oregon",2022,31,698.866465047768
"Oregon",2022,32,691.721557253964
"Oregon",2022,33,702.398957831283
"Oregon",2022,34,685.785960717877
"Oregon",2022,35,690.673254656029
"Oregon",2022,36,696.980335315847
"Oregon",2022,37,704.125243109652
"Oregon",2022,38,693.705456387986
"Oregon",2022,39,738.608851192116
"Oregon",2022,40,751.496145130268
"Oregon",2022,41,722.09245927458
"Oregon",2022,42,754.770441955014
"Oregon",2022,43,758.14134397563
"Oregon",2022,44,719.980335315847
"Oregon",2022,45,773.528346862224
"Oregon",2022,46,766.754341089036
"Oregon",2022,47,748.624369954979
"Oregon",2022,48,757.221848305521
"Oregon",2022,49,761.995271975594
"Oregon",2022,50,768.689937625123
"Oregon",2022,51,775.366756099326
"Oregon",2022,52,768.689355522007
"Oregon",2023,1,799.59518094691
"Oregon",2023,2,833.494459962112
"Oregon",2023,3,805.034284419066
"Oregon",2023,4,761.502435711312
"Oregon",2023,5,729.602669590481
"Oregon",2023,6,774.231631464703
"Oregon",2023,7,752.659768600896
"Oregon",2023,8,794.208183851208
"Oregon",2023,9,780.469147646294
"Oregon",2023,10,801.278526691692
"Oregon",2023,11,828.733151488024
"Oregon",2023,12,806.813698111934
"Oregon",2023,13,807.850389555498
"Oregon",2023,14,808.826941942003
"Oregon",2023,15,754.579221976986
"Oregon",2023,16,771.064458123595
"Oregon",2023,17,730.114393397229
"Oregon",2023,18,716.863633385568
"Oregon",2023,19,746.502799043214
"Oregon",2023,20,743.315218135256
"Oregon",2023,21,754.562938100273
"Oregon",2023,22,744.231631464702
"Oregon",2023,23,722.422252419305
"Oregon",2023,24,724.151084840793
"Oregon",2023,25,769.218387634633
"Oregon",2023,26,714.35190957882
"Oregon",2023,27,698.887080999062
"Oregon",2023,28,737.994115283111
"Oregon",2023,29,701.980871453041
"Oregon",2023,30,708.08790573709
"Oregon",2023,31,708.114393397228
"Oregon",2023,32,702.077701953664
"Oregon",2023,33,712.673012430966
"Oregon",2023,34,695.649564817471
"Oregon",2023,35,701.39880480581
"Oregon",2023,36,710.455903816225
"Oregon",2023,37,716.492595259789
"Oregon",2023,38,704.184736237713
"Oregon",2023,39,749.826941942003
"Oregon",2023,40,763.576181930342
"Oregon",2023,41,732.161288624218
"Oregon",2023,42,767.301974305187
"Oregon",2023,43,770.38556097574
"Oregon",2023,44,733.455903816225
"Oregon",2023,45,785.362113362246
"Oregon",2023,46,779.409008589235
"Oregon",2023,47,757.174532454288
"Oregon",2023,48,768.850389555498
"Oregon",2023,49,770.258119124841
"Oregon",2023,50,781.837145725429
"Oregon",2023,51,785.887080999062
"Oregon",2023,52,779.291770521761
"Pennsylvania",2020,1,2896.18915074576
"Pennsylvania",2020,2,2994.56403000756
"Pennsylvania",2020,3,2961.2971126689
"Pennsylvania",2020,4,2982.51656843774
"Pennsylvania",2020,5,2891.25892740681
"Pennsylvania",2020,6,2888.72850611177
"Pennsylvania",2020,7,2851.29030641534
"Pennsylvania",2020,8,2814.1794717271
"Pennsylvania",2020,9,2752.60883567689
"Pennsylvania",2020,10,2750.94321702247
"Pennsylvania",2020,11,2788.54086299758
"Pennsylvania",2020,12,2747.56857240095
"Pennsylvania",2020,13,2690.55197622753
"Pennsylvania",2020,14,2662.03264091863
"Pennsylvania",2020,15,2703.92555033511
"Pennsylvania",2020,16,2699.25320366825
"Pennsylvania",2020,17,2592.5187499151
"Pennsylvania",2020,18,2540.98086382791
"Pennsylvania",2020,19,2452.67742943798
"Pennsylvania",2020,20,2498.49354529839
"Pennsylvania",2020,21,2500.15422170951
"Pennsylvania",2020,22,2431.08604175419
"Pennsylvania",2020,23,2502.67066821769
"Pennsylvania",2020,24,2486.32744826409
"Pennsylvania",2020,25,2449.42255635111
"Pennsylvania",2020,26,2457.9175389117
"Pennsylvania",2020,27,2449.38464772404
"Pennsylvania",2020,28,2395.25125828182
"Pennsylvania",2020,29,2401.0360412858
"Pennsylvania",2020,30,2442.3191325663
"Pennsylvania",2020,31,2385.75683514413
"Pennsylvania",2020,32,2432.80684246096
"Pennsylvania",2020,33,2398.48444873406
"Pennsylvania",2020,34,2420.4765635867
"Pennsylvania",2020,35,2408.32489458702
"Pennsylvania",2020,36,2397.76978415926
"Pennsylvania",2020,37,2413.49827859433
"Pennsylvania",2020,38,2487.7698289807
"Pennsylvania",2020,39,2451.62231934537
"Pennsylvania",2020,40,2572.55233728549
"Pennsylvania",2020,41,2492.71169128411
"Pennsylvania",2020,42,2623.73447476845
"Pennsylvania",2020,43,2654.70470935816
"Pennsylvania",2020,44,2610.431014457
"Pennsylvania",2020,45,2606.22661164505
"Pennsylvania",2020,46,2635.74021230224
"Pennsylvania",2020,47,2604.55220652671
"Pennsylvania",2020,48,2686.5782628688
"Pennsylvania",2020,49,2721.10845675394
"Pennsylvania",2020,50,2800.87570073901
"Pennsylvania",2020,51,2743.3912297637
"Pennsylvania",2020,52,2663.59409586855
"Pennsylvania",2021,1,2809.31475146733
"Pennsylvania",2021,2,2855.50567817734
"Pennsylvania",2021,3,2883.95972150329
"Pennsylvania",2021,4,2954.76298582475
"Pennsylvania",2021,5,2854.04578551454
"Pennsylvania",2021,6,2855.7673382471
"Pennsylvania",2021,7,2812.36122210694
"Pennsylvania",2021,8,2819.37257195549
"Pennsylvania",2021,9,2723.09990593469
"Pennsylvania",2021,10,2792.98465694279
"Pennsylvania",2021,11,2809.90760163906
"Pennsylvania",2021,12,2733.89561650931
"Pennsylvania",2021,13,2715.86455134364
"Pennsylvania",2021,14,2652.61471691214
"Pennsylvania",2021,15,2714.33830447999
"Pennsylvania",2021,16,2680.67090423759
"Pennsylvania",2021,17,2520.68643439241
"Pennsylvania",2021,18,2515.77242840341
"Pennsylvania",2021,19,2485.25821595785
"Pennsylvania",2021,20,2573.54414113726
"Pennsylvania",2021,21,2505.3501042991
"Pennsylvania",2021,22,2456.09100918945
"Pennsylvania",2021,23,2502.48997953187
"Pennsylvania",2021,24,2485.21049070844
"Pennsylvania",2021,25,2447.68664267151
"Pennsylvania",2021,26,2460.98567773769
"Pennsylvania",2021,27,2469.70010991665
"Pennsylvania",2021,28,2396.43567205359
"Pennsylvania",2021,29,2427.76167002558
"Pennsylvania",2021,30,2470.01439835522
"Pennsylvania",2021,31,2393.99851213934
"Pennsylvania",2021,32,2465.31019669387
"Pennsylvania",2021,33,2430.03997666154
"Pennsylvania",2021,34,2417.57832629353
"Pennsylvania",2021,35,2398.73355547421
"Pennsylvania",2021,36,2410.52245511848
"Pennsylvania",2021,37,2427.5339730409
"Pennsylvania",2021,38,2480.75122642862
"Pennsylvania",2021,39,2479.70989401123
"Pennsylvania",2021,40,2500.12959130725
"Pennsylvania",2021,41,2498.15315445653
"Pennsylvania",2021,42,2658.53707916356
"Pennsylvania",2021,43,2625.69190607062
"Pennsylvania",2021,44,2617.16059067397
"Pennsylvania",2021,45,2631.1479553318
"Pennsylvania",2021,46,2699.91341750572
"Pennsylvania",2021,47,2617.99179762013
"Pennsylvania",2021,48,2687.57559166385
"Pennsylvania",2021,49,2734.23374387118
"Pennsylvania",2021,50,2802.83470499759
"Pennsylvania",2021,51,2784.60102539878
"Pennsylvania",2021,52,2735.75801029244
"Pennsylvania",2022,1,2871.01044390735
"Pennsylvania",2022,2,2946.67934417461
"Pennsylvania",2022,3,2940.26803829169
"Pennsylvania",2022,4,2983.06206640032
"Pennsylvania",2022,5,2887.6884213538
"Pennsylvania",2022,6,2887.00807374274
"Pennsylvania",2022,7,2846.97313494271
"Pennsylvania",2022,8,2829.0604517464
"Pennsylvania",2022,9,2752.39047289164
"Pennsylvania",2022,10,2781.85738735165
"Pennsylvania",2022,11,2810.45917570784
"Pennsylvania",2022,12,2754.24062313551
"Pennsylvania",2022,13,2714.18715567116
"Pennsylvania",2022,14,2670.55609530844
"Pennsylvania",2022,15,2721.07759615161
"Pennsylvania",2022,16,2703.78909683932
"Pennsylvania",2022,17,2573.88482460706
"Pennsylvania",2022,18,2542.63362111727
"Pennsylvania",2022,19,2479.47506306574
"Pennsylvania",2022,20,2543.77036945302
"Pennsylvania",2022,21,2515.03629824985
"Pennsylvania",2022,22,2454.58731802266
"Pennsylvania",2022,23,2515.21331637952
"Pennsylvania",2022,24,2498.46270927131
"Pennsylvania",2022,25,2461.28849764418
"Pennsylvania",2022,26,2471.87378613016
"Pennsylvania",2022,27,2470.84543875594
"Pennsylvania",2022,28,2408.3878654291
"Pennsylvania",2022,29,2425.28597857317
"Pennsylvania",2022,30,2466.99097001919
"Pennsylvania",2022,31,2401.96414759057
"Pennsylvania",2022,32,2459.57074121275
"Pennsylvania",2022,33,2424.83593359043
"Pennsylvania",2022,34,2431.83674164364
"Pennsylvania",2022,35,2416.77281093695
"Pennsylvania",2022,36,2415.93988410888
"Pennsylvania",2022,37,2432.22663845872
"Pennsylvania",2022,38,2497.33717469966
"Pennsylvania",2022,39,2476.46484273009
"Pennsylvania",2022,40,2553.66144228004
"Pennsylvania",2022,41,2507.70057957606
"Pennsylvania",2022,42,2651.49879708991
"Pennsylvania",2022,43,2654.70207284384
"Pennsylvania",2022,44,2625.98037629362
"Pennsylvania",2022,45,2629.69146015017
"Pennsylvania",2022,46,2676.2840829643
"Pennsylvania",2022,47,2623.02118616178
"Pennsylvania",2022,48,2699.63344327568
"Pennsylvania",2022,49,2739.44067756978
"Pennsylvania",2022,50,2814.34931853396
"Pennsylvania",2022,51,2773.94340427344
"Pennsylvania",2022,52,2707.61483121632
"Pennsylvania",2023,1,2848.7806197313
"Pennsylvania",2023,2,2907.79781631697
"Pennsylvania",2023,3,2921.08146831401
"Pennsylvania",2023,4,2979.69753001889
"Pennsylvania",2023,5,2881.30538360902
"Pennsylvania",2023,6,2881.98183641293
"Pennsylvania",2023,7,2840.04256554997
"Pennsylvania",2023,8,2836.20912701247
"Pennsylvania",2023,9,2748.46585859001
"Pennsylvania",2023,10,2800.76425507063
"Pennsylvania",2023,11,2822.76882452345
"Pennsylvania",2023,12,2755.36923295785
"Pennsylvania",2023,13,2727.75591875065
"Pennsylvania",2023,14,2673.04248159964
"Pennsylvania",2023,15,2729.89188768449
"Pennsylvania",2023,16,2703.35117154897
"Pennsylvania",2023,17,2556.45500770894
"Pennsylvania",2023,18,2540.08132620943
"Pennsylvania",2023,19,2495.36311171145
"Pennsylvania",2023,20,2573.21038993446
"Pennsylvania",2023,21,2522.18592468954
"Pennsylvania",2023,22,2468.05795722154
"Pennsylvania",2023,23,2520.64730231996
"Pennsylvania",2023,24,2503.5979371392
"Pennsylvania",2023,25,2466.22622066008
"Pennsylvania",2023,26,2478.34446738025
"Pennsylvania",2023,27,2482.81968267289
"Pennsylvania",2023,28,2414.25745959543
"Pennsylvania",2023,29,2439.30568719564
"Pennsylvania",2023,30,2481.32008768148
"Pennsylvania",2023,31,2410.08569364751
"Pennsylvania",2023,32,2475.43410536195
"Pennsylvania",2023,33,2440.39685058751
"Pennsylvania",2023,34,2436.40358249521
"Pennsylvania",2023,35,2419.20390699166
"Pennsylvania",2023,36,2425.50087700836
"Pennsylvania",2023,37,2442.19704035948
"Pennsylvania",2023,38,2500.5892240416
"Pennsylvania",2023,39,2490.9191520283
"Pennsylvania",2023,40,2536.04325731874
"Pennsylvania",2023,41,2514.92859419278
"Pennsylvania",2023,42,2668.0958504715
"Pennsylvania",2023,43,2650.9358513218
"Pennsylvania",2023,44,2633.61942447454
"Pennsylvania",2023,45,2643.13543856687
"Pennsylvania",2023,46,2702.25319456639
"Pennsylvania",2023,47,2632.80137770845
"Pennsylvania",2023,48,2705.44335231817
"Pennsylvania",2023,49,2749.12057628114
"Pennsylvania",2023,50,2820.46609531527
"Pennsylvania",2023,51,2792.58497265636
"Pennsylvania",2023,52,2736.13375173373
"Puerto Rico",2020,1,550.871176338004
"Puerto Rico",2020,2,557.27243911798
"Puerto Rico",2020,3,559.885633132751
"Puerto Rico",2020,4,559.521103088337
"Puerto Rico",2020,5,560.212069226137
"Puerto Rico",2020,6,561.627021879858
"Puerto Rico",2020,7,562.492163063227
"Puerto Rico",2020,8,562.975016189317
"Puerto Rico",2020,9,563.509020962468
"Puerto Rico",2020,10,564.048094053564
"Puerto Rico",2020,11,564.469108164891
"Puerto Rico",2020,12,564.804687689123
"Puerto Rico",2020,13,565.106473914755
"Puerto Rico",2020,14,565.373127704581
"Puerto Rico",2020,15,565.596968089489
"Puerto Rico",2020,16,565.786433723002
"Puerto Rico",2020,17,565.950500088778
"Puerto Rico",2020,18,566.091924782159
"Puerto Rico",2020,19,566.212632626046
"Puerto Rico",2020,20,566.315893391642
"Puerto Rico",2020,21,566.404611921841
"Puerto Rico",2020,22,566.480748756565
"Puerto Rico",2020,23,566.545965474649
"Puerto Rico",2020,24,566.601859804123
"Puerto Rico",2020,25,566.649803455237
"Puerto Rico",2020,26,566.690916084932
"Puerto Rico",2020,27,566.726158524555
"Puerto Rico",2020,28,566.756372931059
"Puerto Rico",2020,29,566.782280605719
"Puerto Rico",2020,30,566.80449402307
"Puerto Rico",2020,31,566.823538707795
"Puerto Rico",2020,32,566.839867167004
"Puerto Rico",2020,33,566.853867193988
"Puerto Rico",2020,34,566.865870652868
"Puerto Rico",2020,35,566.876162153452
"Puerto Rico",2020,36,566.884985917183
"Puerto Rico",2020,37,566.892551306372
"Puerto Rico",2020,38,566.899037760303
"Puerto Rico",2020,39,566.90459913877
"Puerto Rico",2020,40,566.909367379647
"Puerto Rico",2020,41,566.913455600266
"Puerto Rico",2020,42,566.916960779049
"Puerto Rico",2020,43,566.91996606537
"Puerto Rico",2020,44,566.922542752377
"Puerto Rico",2020,45,566.924751965181
"Puerto Rico",2020,46,566.926646110849
"Puerto Rico",2020,47,566.928270122604
"Puerto Rico",2020,48,566.929662525731
"Puerto Rico",2020,49,566.930856351155
"Puerto Rico",2020,50,566.931879919025
"Puerto Rico",2020,51,566.932757510631
"Puerto Rico",2020,52,566.933509944407
"Puerto Rico",2021,1,566.934155069754
"Puerto Rico",2021,2,566.934708190474
"Puerto Rico",2021,3,566.935182427816
"Puerto Rico",2021,4,566.935589031743
"Puerto Rico",2021,5,566.935937647804
"Puerto Rico",2021,6,566.936236545944
"Puerto Rico",2021,7,566.93649281669
"Puerto Rico",2021,8,566.936712539353
"Puerto Rico",2021,9,566.936900926243
"Puerto Rico",2021,10,566.937062446314
"Puerto Rico",2021,11,566.937200931182
"Puerto Rico",2021,12,566.937319666013
"Puerto Rico",2021,13,566.937421467463
"Puerto Rico",2021,14,566.937508750487
"Puerto Rico",2021,15,566.937583585632
"Puerto Rico",2021,16,566.937647748154
"Puerto Rico",2021,17,566.93770276013
"Puerto Rico",2021,18,566.937749926567
"Puerto Rico",2021,19,566.937790366357
"Puerto Rico",2021,20,566.937825038821
"Puerto Rico",2021,21,566.937854766468
"Puerto Rico",2021,22,566.937880254503
"Puerto Rico",2021,23,566.937902107559
"Puerto Rico",2021,24,566.937920844039
"Puerto Rico",2021,25,566.937936908413
"Puerto Rico",2021,26,566.937950681765
"Puerto Rico",2021,27,566.937962490829
"Puerto Rico",2021,28,566.937972615741
"Puerto Rico",2021,29,566.937981296688
"Puerto Rico",2021,30,566.937988739601
"Puerto Rico",2021,31,566.937995121042
"Puerto Rico",2021,32,566.938000592393
"Puerto Rico",2021,33,566.938005283446
"Puerto Rico",2021,34,566.938009305484
"Puerto Rico",2021,35,566.93801275392
"Puerto Rico",2021,36,566.938015710555
"Puerto Rico",2021,37,566.93801824553
"Puerto Rico",2021,38,566.93802041898
"Puerto Rico",2021,39,566.938022282462
"Puerto Rico",2021,40,566.938023880184
"Puerto Rico",2021,41,566.938025250046
"Puerto Rico",2021,42,566.938026424546
"Puerto Rico",2021,43,566.938027431544
"Puerto Rico",2021,44,566.938028294928
"Puerto Rico",2021,45,566.938029035182
"Puerto Rico",2021,46,566.938029669863
"Puerto Rico",2021,47,566.93803021403
"Puerto Rico",2021,48,566.93803068059
"Puerto Rico",2021,49,566.938031080612
"Puerto Rico",2021,50,566.938031423584
"Puerto Rico",2021,51,566.938031717644
"Puerto Rico",2021,52,566.938031969766
"Puerto Rico",2022,1,566.938032185932
"Puerto Rico",2022,2,566.938032371269
"Puerto Rico",2022,3,566.938032530174
"Puerto Rico",2022,4,566.938032666417
"Puerto Rico",2022,5,566.93803278323
"Puerto Rico",2022,6,566.938032883383
"Puerto Rico",2022,7,566.938032969254
"Puerto Rico",2022,8,566.938033042877
"Puerto Rico",2022,9,566.938033106001
"Puerto Rico",2022,10,566.938033160122
"Puerto Rico",2022,11,566.938033206525
"Puerto Rico",2022,12,566.93803324631
"Puerto Rico",2022,13,566.938033280422
"Puerto Rico",2022,14,566.938033309668
"Puerto Rico",2022,15,566.938033334744
"Puerto Rico",2022,16,566.938033356243
"Puerto Rico",2022,17,566.938033374676
"Puerto Rico",2022,18,566.93803339048
"Puerto Rico",2022,19,566.938033404031
"Puerto Rico",2022,20,566.938033415649
"Puerto Rico",2022,21,566.93803342561
"Puerto Rico",2022,22,566.93803343415
"Puerto Rico",2022,23,566.938033441472
"Puerto Rico",2022,24,566.938033447751
"Puerto Rico",2022,25,566.938033453133
"Puerto Rico",2022,26,566.938033457748
"Puerto Rico",2022,27,566.938033461705
"Puerto Rico",2022,28,566.938033465098
"Puerto Rico",2022,29,566.938033468007
"Puerto Rico",2022,30,566.938033470501
"Puerto Rico",2022,31,566.938033472639
"Puerto Rico",2022,32,566.938033474472
"Puerto Rico",2022,33,566.938033476044
"Puerto Rico",2022,34,566.938033477392
"Puerto Rico",2022,35,566.938033478547
"Puerto Rico",2022,36,566.938033479538
"Puerto Rico",2022,37,566.938033480387
"Puerto Rico",2022,38,566.938033481116
"Puerto Rico",2022,39,566.93803348174
"Puerto Rico",2022,40,566.938033482276
"Puerto Rico",2022,41,566.938033482734
"Puerto Rico",2022,42,566.938033483128
"Puerto Rico",2022,43,566.938033483465
"Puerto Rico",2022,44,566.938033483755
"Puerto Rico",2022,45,566.938033484003
"Puerto Rico",2022,46,566.938033484215
"Puerto Rico",2022,47,566.938033484398
"Puerto Rico",2022,48,566.938033484554
"Puerto Rico",2022,49,566.938033484688
"Puerto Rico",2022,50,566.938033484803
"Puerto Rico",2022,51,566.938033484902
"Puerto Rico",2022,52,566.938033484986
"Puerto Rico",2023,1,566.938033485059
"Puerto Rico",2023,2,566.938033485121
"Puerto Rico",2023,3,566.938033485174
"Puerto Rico",2023,4,566.93803348522
"Puerto Rico",2023,5,566.938033485259
"Puerto Rico",2023,6,566.938033485292
"Puerto Rico",2023,7,566.938033485321
"Puerto Rico",2023,8,566.938033485346
"Puerto Rico",2023,9,566.938033485367
"Puerto Rico",2023,10,566.938033485385
"Puerto Rico",2023,11,566.9380334854
"Puerto Rico",2023,12,566.938033485414
"Puerto Rico",2023,13,566.938033485425
"Puerto Rico",2023,14,566.938033485435
"Puerto Rico",2023,15,566.938033485443
"Puerto Rico",2023,16,566.938033485451
"Puerto Rico",2023,17,566.938033485457
"Puerto Rico",2023,18,566.938033485462
"Puerto Rico",2023,19,566.938033485467
"Puerto Rico",2023,20,566.93803348547
"Puerto Rico",2023,21,566.938033485474
"Puerto Rico",2023,22,566.938033485477
"Puerto Rico",2023,23,566.938033485479
"Puerto Rico",2023,24,566.938033485481
"Puerto Rico",2023,25,566.938033485483
"Puerto Rico",2023,26,566.938033485485
"Puerto Rico",2023,27,566.938033485486
"Puerto Rico",2023,28,566.938033485487
"Puerto Rico",2023,29,566.938033485488
"Puerto Rico",2023,30,566.938033485489
"Puerto Rico",2023,31,566.93803348549
"Puerto Rico",2023,32,566.93803348549
"Puerto Rico",2023,33,566.938033485491
"Puerto Rico",2023,34,566.938033485491
"Puerto Rico",2023,35,566.938033485492
"Puerto Rico",2023,36,566.938033485492
"Puerto Rico",2023,37,566.938033485492
"Puerto Rico",2023,38,566.938033485492
"Puerto Rico",2023,39,566.938033485493
"Puerto Rico",2023,40,566.938033485493
"Puerto Rico",2023,41,566.938033485493
"Puerto Rico",2023,42,566.938033485493
"Puerto Rico",2023,43,566.938033485493
"Puerto Rico",2023,44,566.938033485493
"Puerto Rico",2023,45,566.938033485494
"Puerto Rico",2023,46,566.938033485494
"Puerto Rico",2023,47,566.938033485494
"Puerto Rico",2023,48,566.938033485494
"Puerto Rico",2023,49,566.938033485494
"Puerto Rico",2023,50,566.938033485494
"Puerto Rico",2023,51,566.938033485494
"Puerto Rico",2023,52,566.938033485494
"Rhode Island",2020,1,210.17249740617
"Rhode Island",2020,2,208.935903691513
"Rhode Island",2020,3,207.823779688411
"Rhode Island",2020,4,206.823596860681
"Rhode Island",2020,5,205.924087735714
"Rhode Island",2020,6,205.115118971738
"Rhode Island",2020,7,204.387577201539
"Rhode Island",2020,8,203.733266366615
"Rhode Island",2020,9,203.144815385193
"Rhode Island",2020,10,202.61559511395
"Rhode Island",2020,11,202.139643667971
"Rhode Island",2020,12,201.71159925766
"Rhode Island",2020,13,201.32663978596
"Rhode Island",2020,14,200.980428525443
"Rhode Island",2020,15,200.669065263279
"Rhode Island",2020,16,200.389042363735
"Rhode Island",2020,17,200.137205253202
"Rhode Island",2020,18,199.910716882628
"Rhode Island",2020,19,199.707025766981
"Rhode Island",2020,20,199.523837241725
"Rhode Island",2020,21,199.359087612468
"Rhode Island",2020,22,199.210920906599
"Rhode Island",2020,23,199.077667964987
"Rhode Island",2020,24,198.957827638213
"Rhode Island",2020,25,198.850049875504
"Rhode Island",2020,26,198.753120515854
"Rhode Island",2020,27,198.665947609996
"Rhode Island",2020,28,198.587549119145
"Rhode Island",2020,29,198.517041851924
"Rhode Island",2020,30,198.453631514851
"Rhode Island",2020,31,198.39660376429
"Rhode Island",2020,32,198.345316159081
"Rhode Island",2020,33,198.29919092317
